,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,kda
627,3826785088,0,False,2778,22,0,66,1523409856,,9,10,21,1.0,0,,3.0
628,3825501790,0,False,3225,22,0,106,1523342173,,14,7,12,,0,,3.7142857142857144
629,3825455160,0,True,2473,22,0,43,1523339213,,21,2,12,1.0,0,,16.5
630,3825412109,129,False,1794,22,0,98,1523336365,,24,4,13,1.0,0,,9.25
631,3825363225,130,False,2878,22,0,104,1523332976,,16,5,14,1.0,0,,6.0
632,3825340143,128,True,1373,22,0,13,1523331242,,2,7,2,1.0,0,,0.5714285714285714
633,3824089406,2,False,1909,22,0,90,1523263993,,2,7,5,1.0,0,,1.0
634,3823953510,132,False,2778,22,0,72,1523256566,,18,4,12,1.0,0,,7.5
635,3823802683,132,True,3147,22,0,35,1523246868,,2,5,4,,1,,1.2
636,3822603088,3,False,2627,22,0,107,1523186114,,5,15,13,1.0,0,,1.2
637,3822501484,131,True,3482,22,7,90,1523182195,,9,6,18,,0,,4.5
638,3822423447,128,True,2508,2,7,16,1523179095,,10,8,23,1.0,0,,4.125
639,3822362136,130,False,2008,22,0,32,1523176604,,8,9,19,,0,,3.0
640,3822273343,131,False,3101,22,0,54,1523172890,,7,7,20,,0,,3.857142857142857
641,3821931013,128,False,2249,22,0,39,1523154197,,14,5,12,1.0,0,,5.2
642,3820748426,130,False,2924,22,0,72,1523101850,,22,6,9,,0,,5.166666666666667
643,3820713622,132,True,1111,22,0,109,1523100359,,3,1,3,1.0,1,,6.0
644,3820637899,4,True,2481,22,0,16,1523097352,,8,7,22,1.0,0,,4.285714285714286
645,3820558712,130,False,2674,22,0,23,1523093922,,10,6,10,1.0,0,,3.3333333333333335
646,3820496721,2,True,1913,22,0,52,1523091268,,14,3,11,1.0,0,,8.333333333333334
647,3820439473,4,True,2020,22,0,18,1523088870,,11,2,15,1.0,0,,13.0
648,3820371911,2,True,2552,22,0,15,1523085771,,30,7,14,1.0,0,,6.285714285714286
649,3820037565,132,True,2832,22,0,34,1523065062,,8,6,8,1.0,0,,2.6666666666666665
650,3818931345,132,True,2976,22,0,86,1523013483,,0,23,19,1.0,0,,0.8260869565217391
651,3818864229,1,False,2511,22,0,61,1523010499,,10,7,5,1.0,0,,2.142857142857143
652,3818805866,0,False,2477,22,0,107,1523007594,,2,17,15,1.0,0,,1.0
653,3818741304,0,True,2529,22,0,51,1523004549,,15,9,20,,0,,3.888888888888889
654,3818677364,128,False,2489,22,0,72,1523001563,,19,7,8,,0,,3.857142857142857
655,3818623189,129,True,2354,22,0,65,1522998923,,2,13,15,1.0,1,,1.3076923076923077
656,3818549681,130,True,1590,22,0,8,1522995028,,1,9,1,1.0,1,,0.2222222222222222
657,3818493039,0,False,2927,22,0,16,1522991628,,1,16,19,1.0,0,,1.25
658,3818449835,129,True,2372,22,0,29,1522988752,,5,12,12,1.0,0,,1.4166666666666667
659,3817324727,1,False,2748,22,0,8,1522928609,,5,8,5,1.0,0,,1.25
660,3817280070,2,True,1711,22,0,16,1522926499,,4,4,18,1.0,0,,5.5
661,3814095649,129,False,1874,2,7,4,1522746325,,12,4,13,1.0,0,,6.25
662,3808453790,4,True,3144,2,7,12,1522464631,,12,9,15,,0,,3.0
663,3806782746,129,False,1558,22,0,58,1522384975,,6,0,7,1.0,0,,inf
664,3802507140,1,True,2090,4,0,94,1522132053,,2,2,6,1.0,0,,4.0
665,3802457072,131,False,2460,4,0,48,1522129010,,20,7,12,1.0,0,,4.571428571428571
666,3802420172,129,False,1885,4,0,76,1522126661,21.0,12,4,12,1.0,0,1.0,6.0
667,3802351486,128,False,1934,4,0,95,1522122003,,12,2,6,1.0,0,,9.0
668,3802307156,2,True,2747,4,0,67,1522118769,,13,6,26,1.0,0,,6.5
669,3800802139,2,False,2554,22,0,38,1522040791,,7,11,8,1.0,3,,1.3636363636363635
670,3800753490,129,False,2587,22,0,73,1522037515,,13,6,9,1.0,0,,3.6666666666666665
671,3800690116,1,True,4182,22,0,17,1522032862,,20,18,34,1.0,0,,3.0
672,3800655988,131,False,2042,22,0,8,1522030233,,22,4,9,1.0,0,,7.75
673,3800626422,131,False,1963,22,0,76,1522027824,,17,4,7,1.0,0,,6.0
674,3797259646,132,True,3492,22,7,18,1521881649,,24,10,10,,0,,3.4
675,3797165289,128,True,2563,22,0,9,1521877823,,10,10,9,1.0,0,,1.9
676,3797067975,131,False,3774,22,0,25,1521873677,,22,14,18,,0,,2.857142857142857
677,3796992756,129,False,3061,22,0,92,1521870158,21.0,17,6,21,1.0,0,,6.333333333333333
678,3795268536,129,False,2613,22,7,27,1521784331,21.0,3,17,16,1.0,0,1.0,1.1176470588235294
679,3794099068,4,True,3256,22,0,45,1521719092,,2,10,5,,1,,0.7
680,3793495067,1,True,1876,22,0,12,1521681742,,8,5,12,1.0,0,,4.0
681,3791037765,3,False,2129,22,0,19,1521545269,,8,14,6,1.0,0,,1.0
682,3790985035,2,True,1831,22,0,108,1521542967,,10,4,13,1.0,0,,5.75
683,3790959111,131,True,824,22,0,89,1521541784,21.0,1,4,0,1.0,1,4.0,0.25
684,3790895452,130,True,2215,22,0,62,1521538755,,6,8,6,1.0,0,,1.5
685,3790819497,3,True,3484,4,0,44,1521534922,,16,11,12,,0,,2.5454545454545454
686,3790773312,3,True,2491,4,0,12,1521530230,,12,8,8,1.0,0,,2.5
687,3790717236,130,False,3191,4,0,1,1521526626,,5,3,9,1.0,0,,4.666666666666667
688,3790700168,0,False,2276,4,0,1,1521525560,,1,8,2,,1,,0.375
689,3788930726,129,False,2536,4,0,53,1521430500,,9,11,12,1.0,0,,1.9090909090909092
690,3788879590,1,False,3315,4,0,54,1521426683,,8,10,8,1.0,0,,1.6
691,3788837946,128,False,2193,4,0,70,1521423377,,18,4,12,1.0,0,,7.5
692,3785477156,0,True,1926,22,0,35,1521281866,,20,1,14,1.0,0,,34.0
693,3785352269,129,True,2557,22,0,78,1521277025,,7,13,7,1.0,0,,1.0769230769230769
694,3785277544,129,False,2423,22,0,54,1521274107,,13,5,9,1.0,0,,4.4
695,3785218643,1,True,1614,22,0,12,1521271713,,33,1,12,1.0,0,,45.0
696,3783636580,3,True,2570,22,0,76,1521200137,,17,7,5,1.0,0,,3.142857142857143
697,3782039117,1,False,2598,22,0,86,1521115193,,6,10,12,1.0,0,,1.8
698,3781980438,2,True,2080,22,0,35,1521112665,,15,3,12,1.0,0,,9.0
699,3781909431,1,True,2589,22,0,108,1521109291,,15,10,10,1.0,0,,2.5
700,3781850746,129,True,2436,22,0,34,1521106281,,5,9,4,1.0,0,,1.0
701,3780202112,131,True,1757,22,0,73,1521016338,,1,8,0,1.0,0,,0.125
702,3778606769,132,True,3357,22,0,38,1520933196,,13,11,19,1.0,0,,2.909090909090909
703,3775211085,0,False,3457,22,0,57,1520750325,21.0,4,14,9,,0,2.0,0.9285714285714286
704,3775086593,0,True,2362,22,0,86,1520744793,,2,9,10,1.0,0,,1.3333333333333333
705,3775036744,0,False,2114,22,0,17,1520742243,,7,11,3,1.0,0,,0.9090909090909091
706,3773426093,2,False,3897,22,0,1,1520671983,,15,7,19,,0,,4.857142857142857
707,3773347836,129,False,2066,22,0,48,1520668883,,17,4,8,1.0,0,,6.25
708,3773285271,132,False,1545,22,0,36,1520666254,21.0,15,1,13,1.0,0,2.0,28.0
709,3773215432,1,True,2616,22,0,8,1520663135,,16,6,13,,0,,4.833333333333333
710,3772068527,3,False,2745,22,7,3,1520603896,,5,10,12,,0,,1.7
711,3771994195,3,True,1758,4,0,4,1520601434,,28,2,9,1.0,0,,18.5
712,3771732104,3,False,3139,22,0,7,1520591598,21.0,0,15,10,,3,1.0,0.6666666666666666
713,3770027173,132,False,2800,22,0,100,1520504847,,6,12,29,,0,,2.9166666666666665
714,3768378172,1,True,2500,22,0,94,1520419438,,10,3,12,1.0,0,,7.333333333333333
715,3768294878,1,True,3621,22,0,86,1520415370,,5,16,27,1.0,0,,2.0
716,3768277661,0,True,609,22,0,95,1520414465,,1,1,2,1.0,1,,3.0
717,3763738862,129,False,2205,22,7,58,1520159694,,16,2,15,1.0,0,,15.5
718,3763564905,130,True,2627,22,0,53,1520153058,,5,19,4,,0,,0.47368421052631576
719,3763449823,1,True,2796,22,0,18,1520148542,,16,5,12,,0,,5.6
720,3763372527,1,False,2813,22,0,11,1520145354,,7,15,18,1.0,0,,1.6666666666666667
721,3763312883,0,True,2246,22,0,73,1520142695,,11,3,12,1.0,0,,7.666666666666667
722,3763283008,131,True,2633,22,0,13,1520141279,,1,6,2,1.0,1,,0.5
723,3759924135,0,False,3923,22,0,34,1519983413,,11,6,17,,0,,4.666666666666667
724,3759875544,0,True,2134,22,0,73,1519980903,,3,4,7,1.0,0,,2.5
725,3759771444,1,False,1905,22,0,18,1519975717,,6,9,1,1.0,0,,0.7777777777777778
726,3759657081,0,True,3229,2,7,87,1519970169,,3,8,26,,0,,3.625
727,3759615471,132,True,1956,2,7,16,1519967497,,9,13,5,1.0,1,,1.0769230769230769
728,3759574617,0,False,2206,22,7,87,1519964681,21.0,2,12,16,1.0,0,1.0,1.5
729,3758313686,3,True,2190,22,0,73,1519896869,,9,6,11,1.0,0,,3.3333333333333335
730,3758277441,4,True,1354,22,0,66,1519895012,,3,3,14,1.0,0,,5.666666666666667
731,3738422007,3,True,2145,22,0,98,1518854831,,14,1,8,,0,,22.0
732,3728569907,1,False,2281,22,0,41,1518340130,,12,10,7,,0,,1.9
733,3714715103,3,False,3410,22,0,58,1517657551,,6,12,20,,0,,2.1666666666666665
734,3702032182,129,True,2781,22,0,12,1517046333,,12,7,18,,0,,4.285714285714286
735,3693211313,131,True,3003,22,0,2,1516613269,,17,10,6,,0,,2.3
736,3663453592,131,True,2790,2,7,76,1515225849,,9,10,16,,0,,2.5
737,3659862853,131,True,2123,22,0,89,1515065588,,2,5,1,,3,,0.6
738,3633598502,130,True,2473,22,7,94,1513916561,,4,8,5,,0,,1.125
739,3625799985,129,False,2044,22,0,43,1513579750,,9,4,8,,0,,4.25
740,3555008185,1,True,1734,4,0,101,1510377552,,6,9,13,,0,,2.111111111111111
